state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration,sample_duration_code,sample_duration_type,pollutant_standard,year,quarter,units_of_measure,event_type,observation_count,observation_percent,arithmetic_mean,minimum_value,maximum_value,quarterly_criteria_met,valid_samples,valid_day_count,scheduled_samples,percent_days,percent_one_value,monitoring_agency_code,monitoring_agency,local_site_name,address,state,county,city,cbsa_code,cbsa,date_of_last_change,status,request_time,url,rows,date
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0083,0.001,0.015,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-12-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0055,0.0,0.015,Y,14.0,14.0,15.0,15.4,15.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-03-31
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,2,Micrograms/cubic meter (LC),No Events,0,0.0,,,,N,0.0,0.0,15.0,0.0,0.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-06-30
06,071,9004,14129,2,34.1067,-117.2741,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0081,0.004,0.014,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,San Bernardino,"24302 4TH ST., SAN BERNARDINO, CA.",California,San Bernardino,San Bernardino,40140,"Riverside-San Bernardino-Ontario, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-09-30
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0122,0.002,0.033,Y,14.0,14.0,15.0,15.4,15.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-03-31
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,2,Micrograms/cubic meter (LC),No Events,14,93.0,0.0101,0.001,0.018,Y,14.0,14.0,15.0,15.4,15.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-06-30
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,3,Micrograms/cubic meter (LC),No Events,16,100.0,0.0095,0.005,0.014,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-09-30
06,037,1403,14129,1,33.955,-118.0558,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,4,Micrograms/cubic meter (LC),No Events,15,100.0,0.0125,0.005,0.022,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Uddelholm (Trojan Battery),"9440 Ann Street, Santa Fe Springs, CA 90670",California,Los Angeles,Santa Fe Springs,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-12-31
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,1,Micrograms/cubic meter (LC),No Events,41,89.0,0.0168,0.001,0.033,Y,41.0,41.0,46.0,45.1,45.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-03-31
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,2,Micrograms/cubic meter (LC),No Events,42,93.0,0.0162,0.003,0.057,Y,42.0,42.0,45.0,46.2,46.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-06-30
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,3,Micrograms/cubic meter (LC),No Events,45,98.0,0.0187,0.007,0.086,Y,45.0,45.0,46.0,48.9,49.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-09-30
06,037,1405,14129,1,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,4,Micrograms/cubic meter (LC),No Events,44,96.0,0.022,0.004,0.206,Y,44.0,44.0,46.0,47.8,48.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-12-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,1,Micrograms/cubic meter (LC),No Events,40,89.0,0.016,0.002,0.083,Y,40.0,40.0,45.0,44.0,44.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-03-31
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,2,Micrograms/cubic meter (LC),No Events,42,91.0,0.0138,0.001,0.042,Y,42.0,42.0,46.0,46.2,46.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-06-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,3,Micrograms/cubic meter (LC),No Events,46,100.0,0.0191,0.007,0.055,Y,46.0,46.0,46.0,50.0,50.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-09-30
06,037,1405,14129,2,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,4,Micrograms/cubic meter (LC),No Events,45,98.0,0.019,0.005,0.064,Y,45.0,45.0,46.0,48.9,49.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-12-31
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,1,Micrograms/cubic meter (LC),No Events,7,88.0,0.0154,0.007,0.027,N,7.0,7.0,8.0,7.7,8.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-12,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-03-31
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,2,Micrograms/cubic meter (LC),No Events,7,100.0,0.0149,0.003,0.034,N,7.0,7.0,7.0,7.7,8.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-12,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-06-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,3,Micrograms/cubic meter (LC),No Events,8,100.0,0.0188,0.011,0.032,N,8.0,8.0,8.0,8.7,9.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-12,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-09-30
06,037,1405,14129,3,34.0064,-118.1931,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,4,Micrograms/cubic meter (LC),No Events,8,100.0,0.0181,0.01,0.03,N,8.0,8.0,8.0,8.7,9.0,0972,South Coast Air Quality Management District,Rehrig (Exide),"4010 E. 26th Street, Vernon, CA 90058",California,Los Angeles,Vernon,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-12,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-12-31
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,2,Micrograms/cubic meter (LC),No Events,14,93.0,0.0322,0.011,0.057,Y,14.0,14.0,15.0,15.4,15.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-06-30
06,085,2011,14129,3,37.3298,-121.8154,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2020,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.054,0.001,0.129,Y,15.0,15.0,15.0,16.5,16.0,0086,Bay Area Air Quality Management District,Reid Hillview Airport,"2500 Cummingham Avenue, San Jose",California,Santa Clara,San Jose,41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-10-31,Success,2025-10-06T17:56:06-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20200101&edate=20201231&state=06,74,2020-03-31
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0177,0.002,0.04,Y,15.0,15.0,15.0,16.7,17.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-30,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-03-31
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0112,0.004,0.025,Y,14.0,14.0,15.0,15.4,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-30,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-06-30
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.012,0.002,0.036,Y,15.0,15.0,15.0,16.3,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2022-01-28,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-09-30
06,073,1023,14129,1,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,4,Micrograms/cubic meter (LC),No Events,17,100.0,0.0129,0.001,0.028,Y,16.0,16.0,16.0,17.4,18.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2022-04-19,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-12-31
06,073,1023,14129,2,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,1,Micrograms/cubic meter (LC),No Events,14,93.0,0.0196,0.003,0.039,Y,14.0,14.0,15.0,15.6,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-30,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-03-31
06,073,1023,14129,2,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0127,0.004,0.027,Y,14.0,14.0,15.0,15.4,16.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2021-10-30,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-06-30
06,073,1023,14129,2,33.1309,-117.2724,NAD83,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.0137,0.001,0.029,Y,15.0,15.0,16.0,16.3,17.0,0942,San Diego County Air Pollution Control District,Palomar Airport,2192 Palomar Airport Rd.,California,San Diego,Carlsbad,41740,"San Diego-Carlsbad, CA",2022-04-19,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-12-31
06,037,1406,14129,1,34.0083,-118.1906,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0119,0.006,0.023,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,ATSF (Exide),"Rail Road Yard Washington Blvd., Commerce, CA 90058",California,Los Angeles,Commerce,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-03-31
06,037,1406,14129,1,34.0083,-118.1906,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,2,Micrograms/cubic meter (LC),No Events,16,100.0,0.0146,0.004,0.098,Y,16.0,16.0,16.0,17.6,18.0,0972,South Coast Air Quality Management District,ATSF (Exide),"Rail Road Yard Washington Blvd., Commerce, CA 90058",California,Los Angeles,Commerce,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-06-30
06,037,1406,14129,2,34.0083,-118.1906,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0109,0.007,0.021,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,ATSF (Exide),"Rail Road Yard Washington Blvd., Commerce, CA 90058",California,Los Angeles,Commerce,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-03-31
06,037,1406,14129,2,34.0083,-118.1906,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0099,0.005,0.014,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,ATSF (Exide),"Rail Road Yard Washington Blvd., Commerce, CA 90058",California,Los Angeles,Commerce,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-06-30
06,037,1406,14129,2,34.0083,-118.1906,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,3,Micrograms/cubic meter (LC),No Events,14,93.0,0.0091,0.006,0.017,Y,14.0,14.0,15.0,15.2,15.0,0972,South Coast Air Quality Management District,ATSF (Exide),"Rail Road Yard Washington Blvd., Commerce, CA 90058",California,Los Angeles,Commerce,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-01-13,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-09-30
06,037,4004,14129,2,33.7924,-118.1753,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,1,Micrograms/cubic meter (LC),No Events,15,100.0,0.0043,0.001,0.014,Y,15.0,15.0,15.0,16.7,17.0,0972,South Coast Air Quality Management District,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-03-31
06,037,4004,14129,2,33.7924,-118.1753,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,2,Micrograms/cubic meter (LC),No Events,15,100.0,0.0023,0.001,0.004,Y,15.0,15.0,15.0,16.5,16.0,0972,South Coast Air Quality Management District,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-06-30
06,037,4004,14129,2,33.7924,-118.1753,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,3,Micrograms/cubic meter (LC),No Events,15,100.0,0.0023,0.001,0.004,Y,15.0,15.0,15.0,16.3,16.0,0972,South Coast Air Quality Management District,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-09-30
06,037,4004,14129,2,33.7924,-118.1753,WGS84,Lead (TSP) LC,24 HOUR,7,O,Lead 3-Month 2009,2021,4,Micrograms/cubic meter (LC),No Events,16,100.0,0.004,0.001,0.009,Y,16.0,16.0,16.0,17.4,17.0,0972,South Coast Air Quality Management District,Long Beach (South),"1305 E. Pacific Coast Hwy., Long Beach",California,Los Angeles,Long Beach,31080,"Los Angeles-Long Beach-Anaheim, CA",2022-09-15,Success,2025-10-06T17:56:07-04:00,https://aqs.epa.gov/data/api/quarterlyData/byState?email=**MASKED**&key=**MASKED**&param=14129&bdate=20210101&edate=20211231&state=06,72,2021-12-31
